url,image_url,amount_raised,description,days_running
https://www.gofundme.com/f/support-todd-and-mary-in-konas-crisis,https://d2g8igdw686xgo.cloudfront.net/95818195_1761011720221681_r.png,7000,"Donation protected
Hi everyone,

My name is Todd Freeman. Many of you know me as a soldier, musician, and someone who's spent years trying to bring a smile to a face — to lift people up. But tonight, I'm just a husband and dog dad asking for a little help.

Our dog, Kona, is back in the Emergency Room. She's already been through one major health crisis, and this week she took another bad turn. Basically, her own immune system is attacking her platelets, and we don’t know why. Between her last vi",6
https://www.gofundme.com/f/support-doncos-journey-to-his-forever-home,https://d2g8igdw686xgo.cloudfront.net/95946711_1761355609831209_r.png,1000,"Donation protected
Hey everyone! As many of you know I've been fostering Donco for a while now. He's the sweetest boy but could use a little refresher. I'm fundraising to get him some obedience and manners training. Donco is a deaf, 3-year-old, 45-pound, curious, playful and dog-friendly boy. He loves to play fetch and is a professional snuggler. This training will help him become the perfect dog for his forever family. We're hoping to raise around $1000 to cover the cost of the training. Any do",2
https://www.gofundme.com/f/help-secure-a-safe-haven-for-the-bayside-cat-colony,https://d2g8igdw686xgo.cloudfront.net/94307891_175699208098371_r.png,15651,"Donation protected
CALLING ALL ANIMAL LOVERS! WE NEED YOUR HELP!

One sunny day as I was walking down the street, I saw the cutest little cat and of course, I stopped to feed the poor little thing. Well, to my surprise, there were approximately twenty-three cats living on a single home property…and the rest is history. My friend and I have been feeding them EVERY DAY since, morning and night. We have created makeshift shelters and feeding stations for them, made sure they are all TNR, we have gr",52
https://www.gofundme.com/f/assist-with-arrows-final-expenses,https://d2g8igdw686xgo.cloudfront.net/95907017_1761246050313751_r.png,859,"Donation protected
Hi friends, I’ve been really struggling with the sudden loss of my sweet Arrow and the unforeseen expenses that came with that. I know times are hard, but if you have a few extra dollars, I’d really appreciate the help. Thank you for reading, and please feel free to share.
React",3
https://www.gofundme.com/f/give-woody-a-chance-to-keep-adventuring,https://d2g8igdw686xgo.cloudfront.net/95837737_1761232734200905_r.png,400,"Donation protected
Help Woody Get the Care He Deserves

My parents' sweet boy Woody is a 10-year-old pup who has always loved new adventures, hikes, car rides, and making new friends everywhere he goes. Recently, he developed a lump on his eye that couldn’t be drained, and our vet has referred us to an oncologist in Portland for further testing and scans.

This all came up suddenly, and the cost of specialist appointments, imaging, and potential treatment is going to be more than we expected. We",3
https://www.gofundme.com/f/help-thor-fight-liver-failure,https://d2g8igdw686xgo.cloudfront.net/95846331_1761085563685725_r.png,878,"Donation protected
Help Save Thor My Poor Baby is Fighting Liver Failure

My beloved cat Thor has recently been diagnosed with liver failure, and my heart is breaking watching him struggle. He’s always been such a strong, loving, and playful companion, and it’s hard to see him so sick.

Thor is currently receiving treatment, but the vet bills, medications, and tests are adding up faster than I can manage. I want to give him every chance to recover and live the happy life he deserves, but I need ",5
https://www.gofundme.com/f/save-yumi-emergency-surgery-fund,https://d2g8igdw686xgo.cloudfront.net/95975813_1761464529729148_r.png,187,"Donation protected
Hello everyone,
This is Yumi and she’s a wonderful akita pup who we’ve had for years. She was recently diagnosed with a life-threatening condition called pyometra which can cause increase infection and pus inside the uterus—a week before a surgery she was going to have that would have prevented this. She is currently awaiting an emergency surgery on Monday and we aren’t able to cover the costs. We don’t want to lose our baby. Any donations or shares would help and be greatly a",0
https://www.gofundme.com/f/help-kitty-sophie-get-her-eyesight-back,https://d2g8igdw686xgo.cloudfront.net/95909121_1761249861143953_r.png,800,"Donation protected
Hello, my name’s Abby, and my kitty Sophie suddenly went blind this week.. I rushed her to the vet because she had been vomiting and not eating/drinking, and when I got there I had no idea she was blind, because she wasn’t responding to any visual stimuli according to the vet. They believe it might be caused by high blood pressure or retinal detachment, or hyperthyroidism. They also want her to see an ophthalmologist to see if her vision is recoverable, and I don’t know how mu",3
https://www.gofundme.com/f/help-skylar-save-milo-urgent-vet-care-needed,https://d2g8igdw686xgo.cloudfront.net/95866011_1761142707356251_r.png,2000,"Donation protected
**EDIT**
Yesterday, October 23rd at 6:00pm, Milo peacefully crossed the rainbow bridge. From the bottom of my heart, I can’t thank you guys enough for the everlasting love, support, and kindness. All donations will be going towards cremation and other end of life expenses. Thank you again guys ❤️

Hello everyone,

My name is Abbey, and I’m Skylar’s older sister. If there’s one word that I can describe about my baby sister, is that she is very resilient in everything that comes",4
https://www.gofundme.com/f/donate-to-save-rex-our-sweet-bloodhound-puppy,https://d2g8igdw686xgo.cloudfront.net/95943883_1761347647394966_r.png,2500,"Donation protected
Hello, about a week ago we adopted a bloodhound puppy as sweet as can be, named Rex, he’s 3 months old. 3 days ago he woke up and couldn’t walk or even stand up, wouldn’t eat or drink either. We took him into the vet that same day and he’s been there since. The vet can’t figure out what’s wrong with him, they say it’s a really bad infection, he’s been fighting so hard and finally starting to look better, still can’t walk or move much yet but his vitals are stabilizing on their",2
https://www.gofundme.com/f/urgent-help-save-roscoe-my-rescue-pup-fighting-for-his-li,https://d2g8igdw686xgo.cloudfront.net/95964269_1761423266784040_r.png,500,"Donation protected
My name is Joseph Massey and I am writing this with tears in my eyes and a heaviness I can hardly put into words. My dog Roscoe is not just a pet — he is my best friend, my family, and one of God’s greatest gifts in my life. I rescued him from a shelter a little over a year ago, but the truth is… he rescued me just as much. His love, loyalty, and goofy little spirit have carried me through some of the darkest moments of my life. I don’t know what I would do without him.

Rosco",1
https://www.gofundme.com/f/doublethejungle,https://i.ytimg.com/vi/SgIqCPlSBeA/0.jpg,7065,"Donation protected
""DOUBLE THE JUNGLE"" FUNDRAISING CAMPAIGN
Presented by Nat Boltt, The Brady Hunter Foundation & The Orangutan Project
Save the Orangutans Before It’s Too Late!

Please watch our campaign video with animal ""actor-vist"" Nat Boltt, ""The Brady Hunter Foundation"" and ""The Orangutan Project"" here.

Deep in the rainforests of Borneo and Sumatra, a baby orangutan clings to the lifeless body of her mother. The forest that once sheltered her has been destroyed, set ablaze for palm oil. P",22
https://www.gofundme.com/f/ndtv99-help-woody-get-lifesaving-surgery,https://d2g8igdw686xgo.cloudfront.net/95837611_1761072959961761_r.png,210,"Donation protected
Hello everyone whom this may concern,

As many know, my dog Woody is my baby, my best friend, and a strong light in my life. So, with a heavy heart, I’m ashamed to say he ate something (vets think a sock or fabric) that he’s unable to pass. It’s already been a couple of days and the other methods have not worked. He’s stable right now, though they recommend surgery, and without it or if I wait too long, I could lose my baby. The vets are giving an estimate price of 4000-5500…
",5
https://www.gofundme.com/f/fund-shadows-school-therapy-certification,https://d2g8igdw686xgo.cloudfront.net/95918669_1761271313170592_r.png,600,"Donation protected
My name is Erin Ronhovde, and I am an elementary school teacher. My dog Shadow just finished his therapy certification, and he is ready to be a school therapy dog.

We are raising money to pay his licensing fee and insurance. If there is any left over, it will go towards a vacuum for our classroom so that our custodians do not have to clean up any hair he sheds while at school. We can also use extra funds towards next year's insurance.

Shadow is a very special dog. I like to ",3
